,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBMXT,0.9777021407669798,0.9804,40.38304567337036,0.28407716751098633,642.9516725540161,40.38304567337036,0.28407716751098633,642.9516725540161,1,True,4
1,CatBoost,0.9708855690743878,0.9772,4.739212512969971,0.07812190055847168,6549.421641111374,4.739212512969971,0.07812190055847168,6549.421641111374,1,True,8
2,XGBoost,0.9669613429847528,0.976,29.27989363670349,0.10969233512878418,1009.0897982120514,29.27989363670349,0.10969233512878418,1009.0897982120514,1,True,11
3,WeightedEnsemble_L2,0.9658000924072078,0.9848,31.630451202392578,0.6503088474273682,824.6477262973785,0.1286756992340088,0.0,0.8932113647460938,2,True,14
4,LightGBMLarge,0.9650331125827815,0.9752,17.844656705856323,0.11591219902038574,363.32916712760925,17.844656705856323,0.11591219902038574,363.32916712760925,1,True,13
5,NeuralNetFastAI,0.9648975820113969,0.9844,14.790409803390503,0.3510904312133789,211.47184777259827,14.790409803390503,0.3510904312133789,211.47184777259827,1,True,3
6,LightGBM,0.9640104728168797,0.9792,41.57239556312561,0.2709779739379883,659.9177811145782,41.57239556312561,0.2709779739379883,659.9177811145782,1,True,5
7,NeuralNetTorch,0.9621869705837055,0.9828,16.711365699768066,0.29921841621398926,612.2826671600342,16.711365699768066,0.29921841621398926,612.2826671600342,1,True,12
8,RandomForestEntr,0.9566671800400431,0.9708,6.138028860092163,0.31196165084838867,527.0753376483917,6.138028860092163,0.31196165084838867,527.0753376483917,1,True,7
9,RandomForestGini,0.9404065917141538,0.972,6.727631092071533,0.37328195571899414,301.93418431282043,6.727631092071533,0.37328195571899414,301.93418431282043,1,True,6
10,ExtraTreesEntr,0.9264192206992146,0.9708,8.211952209472656,0.35512614250183105,41.18434524536133,8.211952209472656,0.35512614250183105,41.18434524536133,1,True,10
11,ExtraTreesGini,0.9254797474202988,0.9704,7.030296087265015,0.34125494956970215,43.69572854042053,7.030296087265015,0.34125494956970215,43.69572854042053,1,True,9
12,KNeighborsDist,0.9162575080856307,0.9536,1331.711029291153,7.8576109409332275,3.3439183235168457,1331.711029291153,7.8576109409332275,3.3439183235168457,1,True,2
13,KNeighborsUnif,0.9159772062220853,0.9524,1329.5655572414398,8.16045880317688,3.2833709716796875,1329.5655572414398,8.16045880317688,3.2833709716796875,1,True,1
