,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBM,0.31724626520868626,0.9792,49.225672245025635,0.23000264167785645,615.5461115837097,49.225672245025635,0.23000264167785645,615.5461115837097,1,True,5
1,CatBoost,0.3172431849684275,0.9772,3.359001398086548,0.06899738311767578,5964.571403264999,3.359001398086548,0.06899738311767578,5964.571403264999,1,True,8
2,RandomForestEntr,0.3172431849684275,0.9708,4.367005109786987,0.11800265312194824,500.22644448280334,4.367005109786987,0.11800265312194824,500.22644448280334,1,True,7
3,ExtraTreesEntr,0.3172431849684275,0.9708,4.381009340286255,0.15796399116516113,33.94122004508972,4.381009340286255,0.15796399116516113,33.94122004508972,1,True,10
4,RandomForestGini,0.3172431849684275,0.972,4.383996963500977,0.12800383567810059,254.34433603286743,4.383996963500977,0.12800383567810059,254.34433603286743,1,True,6
5,ExtraTreesGini,0.3172431849684275,0.9704,4.542001724243164,0.1569538116455078,37.26125931739807,4.542001724243164,0.1569538116455078,37.26125931739807,1,True,9
6,LightGBMLarge,0.3172431849684275,0.9752,15.34348440170288,0.09499907493591309,314.7670040130615,15.34348440170288,0.09499907493591309,314.7670040130615,1,True,13
7,LightGBMXT,0.3172431849684275,0.9804,51.82246422767639,0.24199938774108887,634.5681595802307,51.82246422767639,0.24199938774108887,634.5681595802307,1,True,4
8,KNeighborsUnif,0.3172431849684275,0.9524,1399.2959139347076,10.271490573883057,4.1616597175598145,1399.2959139347076,10.271490573883057,4.1616597175598145,1,True,1
9,KNeighborsDist,0.3172431849684275,0.9536,1400.0670862197876,9.279684782028198,3.4266207218170166,1400.0670862197876,9.279684782028198,3.4266207218170166,1,True,2
10,XGBoost,0.08762975512089943,0.976,4.909004211425781,0.09099769592285156,895.402663230896,4.909004211425781,0.09099769592285156,895.402663230896,1,True,11
11,NeuralNetTorch,0.06583705529031264,0.9828,17.16880512237549,0.2499990463256836,501.89458894729614,17.16880512237549,0.2499990463256836,501.89458894729614,1,True,12
12,NeuralNetFastAI,0.06583705529031264,0.9844,18.8279767036438,0.33800458908081055,230.59757328033447,18.8279767036438,0.33800458908081055,230.59757328033447,1,True,3
13,WeightedEnsemble_L2,0.06583705529031264,0.9848,36.11478137969971,0.5880036354064941,733.2501258850098,0.11799955368041992,0.0,0.7579636573791504,2,True,14
