,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBM,0.3178007084552595,0.9792,48.02576971054077,0.23000264167785645,615.5461115837097,48.02576971054077,0.23000264167785645,615.5461115837097,1,True,5
1,LightGBMLarge,0.317249345448945,0.9752,16.961071968078613,0.09499907493591309,314.7670040130615,16.961071968078613,0.09499907493591309,314.7670040130615,1,True,13
2,CatBoost,0.3172431849684275,0.9772,3.4854958057403564,0.06899738311767578,5964.571403264999,3.4854958057403564,0.06899738311767578,5964.571403264999,1,True,8
3,RandomForestEntr,0.3172431849684275,0.9708,4.534268617630005,0.11800265312194824,500.22644448280334,4.534268617630005,0.11800265312194824,500.22644448280334,1,True,7
4,ExtraTreesGini,0.3172431849684275,0.9704,4.6226043701171875,0.1569538116455078,37.26125931739807,4.6226043701171875,0.1569538116455078,37.26125931739807,1,True,9
5,ExtraTreesEntr,0.3172431849684275,0.9708,4.674835920333862,0.15796399116516113,33.94122004508972,4.674835920333862,0.15796399116516113,33.94122004508972,1,True,10
6,RandomForestGini,0.3172431849684275,0.972,5.227617502212524,0.12800383567810059,254.34433603286743,5.227617502212524,0.12800383567810059,254.34433603286743,1,True,6
7,LightGBMXT,0.3172431849684275,0.9804,50.76682949066162,0.24199938774108887,634.5681595802307,50.76682949066162,0.24199938774108887,634.5681595802307,1,True,4
8,KNeighborsDist,0.3172431849684275,0.9536,1171.817783355713,9.279684782028198,3.4266207218170166,1171.817783355713,9.279684782028198,3.4266207218170166,1,True,2
9,KNeighborsUnif,0.3172431849684275,0.9524,1406.9910824298859,10.271490573883057,4.1616597175598145,1406.9910824298859,10.271490573883057,4.1616597175598145,1,True,1
10,XGBoost,0.1088772524256892,0.976,5.549901485443115,0.09099769592285156,895.402663230896,5.549901485443115,0.09099769592285156,895.402663230896,1,True,11
11,NeuralNetFastAI,0.06583705529031264,0.9844,14.73074746131897,0.33800458908081055,230.59757328033447,14.73074746131897,0.33800458908081055,230.59757328033447,1,True,3
12,NeuralNetTorch,0.06583705529031264,0.9828,17.357824325561523,0.2499990463256836,501.89458894729614,17.357824325561523,0.2499990463256836,501.89458894729614,1,True,12
13,WeightedEnsemble_L2,0.06583705529031264,0.9848,32.194571018218994,0.5880036354064941,733.2501258850098,0.10599923133850098,0.0,0.7579636573791504,2,True,14
